case_idx,data_sourc,case_lat,case_lon,case_date,COMMODITY_,INTENTIONA,UNINTENTIO,FATAL,INJURE,ON_OFF_SHO,IGNITE_IND,EXPLODE_IN,NUM_PUB_EV,FEDERAL,LOCATION_T,CROSSING,ITEM_INVOL,MATERIAL_I,EST_COST_O,EST_COST_G,EST_COST_P,EST_COST_E,EST_COST_1,EST_COST_2,CAUSE,CAUSE_DETA,NARRATIVE,SYSTEM_PAR,INCIDENT_A,PIPE_FACIL,INSTALLATI,RELEASE_TY,COULD_BE_H,MOP_PSIG,PIPELINE_F,SCADA_IN_P,INVESTIGAT,EMPLOYEE_D,CONTRACTOR,zone,TAVG_x,accident_p,station_id,YYYY-mm_x,YYYY-mm_prev,TAVG_y,YYYY-mm_y,TAVG
7969,gas_transmission,28.214083,-91.70338,2018/08/20,NATURAL GAS,339473.09833208,53432.282004,0,0,OFFSHORE,0,0.0,0.0,,,,PIPE,CARBON STEEL,0.0,,209454.0,90000.0,,0.0,CORROSION FAILURE,INTERNAL CORROSION,"8/20/18  RECEIVED NOTIFICATION OF A POSSIBLE LEAK. NRC TELEPHONIC NOTIFICATION MADE AT 19:46 NRC#1222188. PHMSA AID NOTIFIED 20:59   8/21/18  PHMSA AID UPDATED 18:53, VESSEL MOBILIZING, NO VISIBLE SHEEN.  8/22/18  48-HOUR UPDATE NRC NOTIFICATION MADE AT","OFFSHORE PIPELINE, INCLUDING RISER AND RISER BEND",,INTERSTATE,1973,LEAK,0.0,1306.0,TRANSMISSION SYSTEM,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Humid,,70.44410413476263,GHCND:USC00163313,2018-08,2018-07,27.94,2018-07,28.09
7973,gas_transmission,36.85121733,-99.75843433,2018/08/06,NATURAL GAS,0.0,14533580.705088,0,0,ONSHORE,0,0.0,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,5000.0,,233000.0,5000.0,,0.0,MATERIAL FAILURE OF PIPE OR WELD,ENVIRONMENTAL CRACKING-RELATED,"AT 2:42 PM LOCAL TIME ON 8/6/2018 SOUTHERN STAR CENTRAL GAS PIPELINE (SSCGP) RECEIVED A CALL FROM HARPER COUNTY, OKLAHOMA, EMERGENCY RESPONDERS ABOUT THE SOUND OF A GAS LEAK. SSCGP SCADA CONTROLLER IMMEDIATELY NOTICED THE PRESSURE DROPPING ON LINE N. SSC","ONSHORE PIPELINE, INCLUDING VALVE SITES",UNDERGROUND,INTERSTATE,1943,RUPTURE,0.0,765.0,TRANSMISSION SYSTEM,1.0,"YES, SPECIFY INVESTIGATION RESULT(S): (SELECT ALL THAT APPLY)",1.0,0.0,Mixed-Humid,,98.0392156862745,GHCND:USC00343489,2018-08,2018-07,25.18,2018-07,26.92
7978,gas_transmission,26.35481,-98.41267,2018/07/10,NATURAL GAS,201617.81076176,1116734.6938836,0,0,ONSHORE,0,0.0,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,0.0,,37700.0,4000.0,,0.0,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY THIRD PARTY,"ON JULY 10, 2018 AT 17:29, KINDER MORGAN TEJAS PIPELINE (TEJAS) GAS CONTROL NOTICED A PRESSURE DROP ON THE STARR 8"" LINE AND NOTIFIED FIELD PERSONNEL. AT 17:41, A LINE PATROLLER VISUALLY CONFIRMED THAT THERE WAS A GAS RELEASE. THE RELEASE RESULTED FROM A","ONSHORE PIPELINE, INCLUDING VALVE SITES",UNDERGROUND,INTRASTATE,1977,MECHANICAL PUNCTURE,0.0,1318.0,TRANSMISSION SYSTEM,1.0,"YES, SPECIFY INVESTIGATION RESULT(S): (SELECT ALL THAT APPLY)",0.0,0.0,Hot-Humid,,57.96661608497724,GHCND:USW00012959,2018-07,2018-06,32.22,2018-06,31.52
7980,gas_transmission,28.46183333,-90.90866666,2018/06/29,NATURAL GAS,159495.36178193998,8549.16512064,0,0,OFFSHORE,0,,0.0,,,,PIPE,CARBON STEEL,0.0,,1933000.0,7200.0,,0.0,CORROSION FAILURE,INTERNAL CORROSION,"ON 06/29/2018 A THIRD PARTY HELICOPTER SPOTTED THE BUBBLES AND REPORTED THEM TO WGP PIPELINE CONTROL. PIPELINE CONTROL NOTIFIED WGP OPERATIONS. OPERATIONS FLEW OUT TO VERIFY COORDINATES. THE BUBBLES WERE IN THE VICINITY OF A WGP 16"" PIPELINE. THE WGP SEC","OFFSHORE PIPELINE, INCLUDING RISER AND RISER BEND",,INTERSTATE,1983,LEAK,0.0,1440.0,OFFSHORE GATHERING,1.0,"NO, THE FACILITY WAS NOT MONITORED BY A CONTROLLER(S) AT THE TIME OF THE INCIDENT",0.0,0.0,Hot-Humid,,42.083333333333336,GHCND:USC00163313,2018-06,2018-05,27.24,2018-05,25.4
7982,gas_transmission,29.96041,-91.05664,2018/06/25,NATURAL GAS,0.0,2671614.1002,0,0,ONSHORE,0,0.0,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,0.0,,35000.0,0.0,,0.0,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY THIRD PARTY,AT 10:51 AN ENTERPRISE PIPELINE TECHNICIAN (PT) WAS NOTIFIED BY A FARMER THAT THEY STRUCK AND RUPTURED AN ENTERPRISE PIPELINE WHILE SUBSOILING.  THE PT NOTIFIED PIPELINE CONTROL CENTER AND CONFIRMED PRESSURE LOSS ON THE PIPELINE USING SCADA DATA.  OPERAT,"ONSHORE PIPELINE, INCLUDING VALVE SITES",UNDERGROUND,INTRASTATE,1940,MECHANICAL PUNCTURE,0.0,366.0,TRANSMISSION SYSTEM,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Humid,,90.1639344262295,GHCND:USC00163313,2018-06,2018-05,27.24,2018-05,25.4
7983,gas_transmission,32.528974,-92.90928,2018/06/23,NATURAL GAS,0.0,5343228.2004,0,0,ONSHORE,0,0.0,0.0,0.0,OPERATOR-CONTROLLED PROPERTY,0.0,UNDERGROUND GAS STORAGE OR CAVERN,CARBON STEEL,0.0,,4324914.0,250000.0,,0.0,OTHER INCIDENT CAUSE,MISCELLANEOUS,"AN AGS CONTRACTOR WAS CONDUCTING A DOWN-HOLE SNUBBING WORKOVER IN THE CAVERN WELL GH-1 (SN 973567) TO RUN ADDITIONAL 8 5/8 INCH CASING IN THE 20 INCH PRODUCTION CASING UNDER 2300 PSI WELL PRESSURE.      AT 12:40 PM, AN INITIAL BURST OCCURRED AND NATURAL","BELOWGROUND STORAGE, INCLUDING ASSOCIATED EQUIPMENT AND PIPING","BELOWGROUND STORAGE OR ABOVEGROUND STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCE",INTRASTATE,2013,OTHER,0.0,3150.0,TRANSMISSION SYSTEM,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Humid,,73.01587301587301,GHCND:USC00160800,2018-06,2018-05,28.08,2018-05,25.08
7984,gas_transmission,28.214081,-91.703383,2018/06/22,NATURAL GAS,327005.56586448004,53432.282004,0,0,OFFSHORE,0,0.0,0.0,,,,PIPE,CARBON STEEL,0.0,,182292.0,90506.0,,0.0,CORROSION FAILURE,INTERNAL CORROSION,6/22/18  RECEIVED NOTIFICATION OF A POSSIBLE LEAK. NRC TELEPHONIC NOTIFICATION MADE AT 16:01 NRC#1216143. PHMSA AID NOTIFIED 17:11   6/23/18  DIVE SUPPORT VESSEL ON LOCATION. CONFIRMED SEA ROBIN PIPELINE AS THE SOURCE OF THE LEAK. PHMSA AID UPDATED.  6/2,"OFFSHORE PIPELINE, INCLUDING RISER AND RISER BEND",,INTERSTATE,1973,LEAK,0.0,1306.0,TRANSMISSION SYSTEM,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Humid,,71.20980091883614,GHCND:USC00163313,2018-06,2018-05,27.24,2018-05,25.4
7985,gas_transmission,44.269311,-93.32122,2018/06/18,NATURAL GAS,0.0,831762.5231956,0,0,ONSHORE,0,0.0,0.0,0.0,OPERATOR-CONTROLLED PROPERTY,0.0,VALVE,CARBON STEEL,0.0,,1400.0,0.0,,0.0,EQUIPMENT FAILURE,COMPRESSOR OR COMPRESSOR-RELATED EQUIPMENT,"THE FARIBAULT D SUCTION BLOW DOWN VALVE OPENED VENTING GAS. THE VALVE HAD BEEN CLOSED. THE DETAILS ARE THE D LINE SUCTION PRESSURE WAS 930-PSIG, THE D SUCTION BLOW DOWN VALVE IS A 6-INCH GOV-121 NORDSTRUM PLUG VALVE, THE VALVE OPENED AT 0324, THE VALVE W",ONSHORE COMPRESSOR STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,UNKNOWN,OTHER,0.0,1000.0,TRANSMISSION SYSTEM,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Cold,,93.0,GHCND:USC00216287,2018-06,2018-05,21.72,2018-05,18.21
7987,gas_transmission,38.13214109,-97.49491767,2018/06/15,NATURAL GAS,0.0,6848237.476846001,0,0,ONSHORE,1,1.0,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,80000.0,,435510.0,15612.0,,0.0,MATERIAL FAILURE OF PIPE OR WELD,ENVIRONMENTAL CRACKING-RELATED,"ON JUNE 15, 2018, AT 7:37 AM LOCAL TIME SOUTHERN STAR CENTRAL GAS PIPELINE, INC. (SSCGP) INCURRED A RUPTURE AND SUBSEQUENT FIRE ON ITS 26 INCH LINE R PIPELINE SEGMENT LOCATED IN HARVEY COUNTY, KANSAS WITHIN A CLASS 1, NON-HCA AREA. THE INITIAL RUPTURE AN","ONSHORE PIPELINE, INCLUDING VALVE SITES",UNDERGROUND,INTERSTATE,1948,RUPTURE,0.0,899.0,TRANSMISSION SYSTEM,1.0,"YES, SPECIFY INVESTIGATION RESULT(S): (SELECT ALL THAT APPLY)",1.0,0.0,Mixed-Humid,,93.10344827586206,GHCND:USC00145744,2018-06,2018-05,26.58,2018-05,23.06
7991,gas_transmission,39.84217453,-97.27989197,2018/06/05,NATURAL GAS,5430679.03527988,44883.11688336001,0,0,ONSHORE,0,0.0,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,0.0,,79718.0,1000.0,,0.0,MATERIAL FAILURE OF PIPE OR WELD,ORIGINAL MANUFACTURING-RELATED (NOT GIRTH WELD OR OTHER WELDS FORMED IN THE FIELD),"ON JUNE 5, 2018 AT 12:17PM, A KINDER MORGAN TECH EMPLOYEE WORKING IN THE AREA NOTICED THE SMELL OF GAS AND A 10FT DIAMETER CIRCLE OF DEAD VEGETATION CENTERED DIRECTLY ON TOP OF AMARILLO LINE #3. THAT DAY, THE LINE WAS ISOLATED, BLOWN DOWN, AND SECURED AN","ONSHORE PIPELINE, INCLUDING VALVE SITES",UNDERGROUND,INTERSTATE,1958,LEAK,0.0,712.0,TRANSMISSION SYSTEM,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Mixed-Humid,,91.29213483146067,GHCND:USC00148578,2018-06,2018-05,26.11,2018-05,22.02
7992,gas_transmission,35.755213,-97.754845,2018/06/01,NATURAL GAS,528089.0538062,2733595.54732464,0,0,ONSHORE,0,0.0,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,0.0,,40000.0,200.0,,0.0,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY THIRD PARTY,06/01/2018 AT APPROXIMATELY 12:08 PM 3RD PARTY CONTRACTOR STRUCK F-190 WHILE EXCAVATING FOR NEW PIPELINE CONSTRUCTION.     F-190 WAS CLEARLY MARKED WITH FLAGS AND PAINT AS WELL; COMMUNICATIONS HAD BEEN MADE WITH THE CONTRACTOR BY COMPANY PERSONNEL. A ONE,"ONSHORE PIPELINE, INCLUDING VALVE SITES",UNDERGROUND,INTRASTATE,1960,MECHANICAL PUNCTURE,0.0,840.0,TRANSMISSION SYSTEM,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Mixed-Humid,,89.16666666666667,GHCND:USC00344860,2018-06,2018-05,27.92,2018-05,24.42
8000,gas_transmission,35.69194,-100.22752,2018/05/24,NATURAL GAS,0.0,2404452.6901799995,0,0,ONSHORE,0,0.0,0.0,0.0,OPERATOR-CONTROLLED PROPERTY,0.0,"ESD SYSTEM, BUT EXCLUDING PRODUCT DRAIN LINES AND TUBING",CARBON STEEL,0.0,,500.0,500.0,,0.0,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,"ON MAY 24, 2018 AT 04:15 AN ENABLE O&M TECH WAS NOTIFIED BY PERSONNEL AT THE WOODALL PLANT THAT A RELIEF VALVE WAS GOING OFF ON LINE AD-23 IN HEMPHILL COUNTY, TEXAS. THE O&M TECHNICIAN ARRIVED AT THE METER STATION LOCATION AT 04:49 AND BACKED OFF THE REL",ONSHORE REGULATOR/METERING STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,1978,LEAK,0.0,1000.0,TRANSMISSION SYSTEM,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Dry,,97.1,GHCND:USC00340338,2018-05,2018-04,23.69,2018-04,12.23
8002,gas_transmission,41.805,-75.7386111,2018/05/18,NATURAL GAS,0.0,580630.7977768,0,0,ONSHORE,0,0.0,0.0,0.0,OPERATOR-CONTROLLED PROPERTY,0.0,REGULATOR/CONTROL VALVE,CARBON STEEL,0.0,,3000.0,300.0,,0.0,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,"CDP 5, A MULTI-UNIT COMPRESSOR STATION IN GATHERING SERVICE, SUFFERED AN UNINTENTIONAL RELEASE OF NATURAL GAS ON THE MORNING OF MAY 18TH, 2018.  THIS RELEASE WAS A RESULT OF A FAILURE OF A MECHANICAL RELIEF VALVE BETWEEN THE 2ND STAGE COMPRESSION AND THE",ONSHORE COMPRESSOR STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTRASTATE,2018,OTHER,0.0,1440.0,TRANSMISSION IN STORAGE FIELD,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Cold,,97.91666666666664,GHCND:USC00367029,2018-05,2018-04,15.16,,
8005,gas_transmission,32.099437,-103.511604,2018/04/24,NATURAL GAS,4085610.38963252,2331428.5714412,0,0,ONSHORE,0,0.0,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,0.0,,300028.0,0.0,,0.0,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY THIRD PARTY,"ON 4/24/18, A CALL WAS RECEIVED FROM A THIRD PARTY CONTRACTOR THAT HAD STRUCK AND DAMAGED THE TRANSWESTERN 30"" WEST TEXAS LATERAL LOOP PIPELINE. THE LINE SEGMENT WAS ISOLATED AND BLOWN DOWN. ON 4/25, THE CONTRACTOR WAS MOBILIZED FOR REPAIRS. ON 4/26, THE","ONSHORE PIPELINE, INCLUDING VALVE SITES",UNDERGROUND,INTERSTATE,1969,MECHANICAL PUNCTURE,0.0,1051.0,TRANSMISSION SYSTEM,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Dry,,74.69077069457657,GHCND:USW00093033,2018-04,2018-03,17.62,2018-03,14.3
8009,gas_transmission,34.59568917,-82.40707414,2018/04/12,NATURAL GAS,5786359.92581984,1177291.2801548,0,0,ONSHORE,0,0.0,0.0,0.0,OPERATOR-CONTROLLED PROPERTY,0.0,"WELD/FUSION, INCLUDING HEAT-AFFECTED ZONE",CARBON STEEL,0.0,,615000.0,20000.0,,0.0,MATERIAL FAILURE OF PIPE OR WELD,"DESIGN-, CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",PLEASE REFERENCE THE ORIGINAL REPORT NO. 20180051-30306 DATED AND FILED ON 05/11/2018 FOR THE INITIAL INCIDENT REPORT INFORMATION AND DETAILED TIME LINE OF EVENTS FOR THIS INCIDENT.  A BRIEF SUMMARY IS DESCRIBED BELOW.      ON 04/12/2018 AT APPROXIMATELY,"ONSHORE PIPELINE, INCLUDING VALVE SITES",UNDERGROUND,INTERSTATE,1967,LEAK,0.0,780.0,TRANSMISSION SYSTEM,0.0,"NO, THE FACILITY WAS NOT MONITORED BY A CONTROLLER(S) AT THE TIME OF THE INCIDENT",0.0,0.0,Mixed-Humid,,84.74358974358972,GHCND:USC00380165,2018-04,2018-03,14.72,2018-03,10.07
8011,gas_transmission,29.576322,-95.868464,2018/04/05,NATURAL GAS,70886.82745864001,0.0,0,0,ONSHORE,0,0.0,0.0,0.0,OPERATOR-CONTROLLED PROPERTY,0.0,OTHER,CARBON STEEL,0.0,,563250.0,0.0,,0.0,OTHER INCIDENT CAUSE,MISCELLANEOUS,"PRIOR TO COMMISSIONING A NEW FACILITY, GULF SOUTH PIPELINE EMPLOYEES WERE CONDUCTING AN ESD TEST TO DETERMINE STATION BLOW DOWN TIME.  DURING THE BLOW DOWN, THE STACK SUPPORTS FAILED CAUSING THE BLOW DOWN STACKS TO FAIL.    THRUST FORCES ON THE BLOW DOWN",ONSHORE COMPRESSOR STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,2018,OTHER,0.0,780.0,TRANSMISSION SYSTEM,1.0,"YES, SPECIFY INVESTIGATION RESULT(S): (SELECT ALL THAT APPLY)",0.0,0.0,Hot-Humid,,97.05128205128204,GHCND:USW00012977,2018-04,2018-03,20.24,2018-03,20.51
8014,gas_transmission,26.477257,-98.720668,2018/03/30,NATURAL GAS,0.0,698181.8181856,0,0,ONSHORE,0,0.0,0.0,0.0,OPERATOR-CONTROLLED PROPERTY,0.0,VALVE,CARBON STEEL,0.0,,2600.0,1500.0,,0.0,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,"ON MARCH 30, 2018 AT 8:00 AM, A TEJAS PIPELINE COMPANY (TEJAS) EMPLOYEE ARRIVED AT THE RIO GRANDE CS OFFICE IN STARR COUNTY, TEXAS AND HEARD THE SOUND OF AIR OR GAS VENTING. THE EMPLOYEE ACCESSED THE STATION DATA TO SAFELY IDENTIFY THE CAUSE OF THE SOUND",ONSHORE COMPRESSOR STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTRASTATE,2017,OTHER,0.0,1170.0,TRANSMISSION SYSTEM,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Humid,,80.34188034188034,GHCND:USR0000TFAL,2018-03,2018-02,24.56,2018-02,20.73
8020,gas_transmission,40.097973,-75.681257,2018/03/10,NATURAL GAS,0.0,2256979.59184896,0,0,ONSHORE,0,0.0,0.0,0.0,OPERATOR-CONTROLLED PROPERTY,0.0,VALVE,CARBON STEEL,0.0,,0.0,0.0,,0.0,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,"ON MARCH 10TH, 2018, AN UNINTENDED RELEASE OF NATURAL GAS (MATERIAL) EVENT INTO ATMOSPHERE WAS REPORTED TO THE NATIONAL RESPONSE CENTER (NRC). THIS EVENT TOOK PLACE AT EAGLE COMPRESSOR STATION (CS) FACILITY IN CHESTER COUNTY, PENNSYLVANIA. THIS CS IS CLA",ONSHORE COMPRESSOR STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,1983,OTHER,1.0,1200.0,TRANSMISSION SYSTEM,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Mixed-Humid,,69.16666666666667,GHCND:USW00054782,2018-03,2018-02,2.7,2018-02,3.29
8030,gas_transmission,34.355552,-89.99042,2018/01/22,NATURAL GAS,1389061.22449732,717773.6549204,0,0,ONSHORE,0,0.0,0.0,0.0,PIPELINE RIGHT-OF-WAY,0.0,PIPE,CARBON STEEL,0.0,,137061.0,7200.0,,66719.0,MATERIAL FAILURE OF PIPE OR WELD,"DESIGN-, CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED","AT 5:37 PM A LOCAL RESIDENT CONTACTED, BY PHONE, A TGP LINE PATROLLER TO REPORT A SUSPECTED LEAK.    THE LEAK WAS CONFIRMED ONSITE AND COMPANY EMERGENCY RESPONSE PROCEDURES WERE IMPLEMENTED AT 6:05 P.M. THE VALVE SECTION 63-1BL TO 64-1 WAS ISOLATED BY 6:","ONSHORE PIPELINE, INCLUDING VALVE SITES",UNDERGROUND,INTERSTATE,1944,LEAK,0.0,750.0,TRANSMISSION SYSTEM,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Mixed-Humid,,92.0,GHCND:USC00227815,2018-01,2017-12,2.08,2017-12,6.14
8035,gas_transmission,34.44629,-119.62223,2018/01/09,NATURAL GAS,1765046.3821988,2283339.5176376,0,0,ONSHORE,1,0.0,0.0,0.0,PIPELINE RIGHT-OF-WAY,1.0,PIPE,CARBON STEEL,2511110.0,,1380745.0,0.0,,2870099.0,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,"SOCALGAS OBSERVED A PRESSURE DROP IN THE TRANSMISSION PIPELINE IN SANTA BARBARA COUNTY. AUTOMATED SAFETY EQUIPMENT DESIGNED TO STOP THE FLOW OF GAS SHUT OFF THE NATURAL GAS FLOW TO THE SECTION OF THE DAMAGED PIPELINE. UPON A PRELIMINARY SITE VISIT, SOCAL","ONSHORE PIPELINE, INCLUDING VALVE SITES",UNDERGROUND,INTRASTATE,1965,OTHER,1.0,955.0,TRANSMISSION SYSTEM,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Marine,,98.74345549738221,GHCND:USC00047902,2018-01,2017-12,14.78,2017-12,13.79
8039,gas_transmission,31.96260235,-91.82174823,2018/01/02,NATURAL GAS,0.0,2899591.8367504,0,0,ONSHORE,0,0.0,0.0,0.0,OPERATOR-CONTROLLED PROPERTY,0.0,VALVE,CARBON STEEL,0.0,,13650.0,2525.0,,0.0,NATURAL FORCE DAMAGE,OTHER NATURAL FORCE DAMAGE,"ALL TIMES ARE CENTRAL STANDARD TIME; PIR = 633 FEET; KM TGP PIR WITH BUFFER = 673 FEET; 48-HOUR NRC UPDATE MADE EARLY DURING NORMAL BUSINESS HOURS, NRC # 1201018, 01/03/2018, 14:28 CST;  GAS RELEASE REPORTED TO LA STATE POLICE 01/02/2018; REPORT NUMBER 1",ONSHORE COMPRESSOR STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,2017,OTHER,0.0,936.0,TRANSMISSION SYSTEM,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Hot-Humid,,78.73931623931622,GHCND:USC00161979,2018-01,2017-12,5.73,2017-12,9.5
8041,gas_transmission,41.450287,-88.183464,2017/12/31,NATURAL GAS,0.0,4737662.337688,0,0,ONSHORE,0,0.0,0.0,0.0,OPERATOR-CONTROLLED PROPERTY,0.0,VALVE,CARBON STEEL,0.0,,0.0,300.0,,0.0,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,"AT APPROXIMATELY 20:46 ON DECEMBER 31, 2017, THE GUARDIAN PIPELINE GAS CONTROLLER ON DUTY IDENTIFIED A POSSIBLE ISSUE.. THE ONEOK FIELD REPRESENTATIVE WAS CONTACTED AND ARRIVED AT THE JOLIET STATION AT APPROXIMATELY 21:47 AT WHICH TIME GAS WAS FOUND BLOW",ONSHORE COMPRESSOR STATION EQUIPMENT AND PIPING,ABOVEGROUND,INTERSTATE,2002,OTHER,1.0,999.0,TRANSMISSION SYSTEM,1.0,"NO, THE OPERATOR DID NOT FIND THAT AN INVESTIGATION OF THE CONTROLLER(S) ACTIONS OR CONTROL ROOM ISSUES WAS NECESSARY DUE TO: (PROVIDE AN EXPLANATION FOR WHY THE OPERATOR DID NOT INVESTIGATE)",0.0,0.0,Cold,,62.56256256256256,GHCND:USC00114530,2017-12,2017-11,-2.31,2017-11,3.39
