station_idx,station_id,station_name,station_lat,station_lon,station_el,elevationUnit,mindate,maxdate,datacoverage
15747,GHCND:USR0000CEDM,"CEDAR MOUNTAINS STOCKTON 24 W, UT US",40.3008,-112.7764,1219.2,METERS,1984-07-01,2024-02-06,0.8924
15748,GHCND:USR0000CHEP,"CHEPETA UTAH, UT US",40.8111,-110.0747,3694.2,METERS,1998-09-01,2023-01-14,0.9195
15749,GHCND:USR0000DIAM,"DIAMOND RIM, UT US",40.6172,-109.2428,1676.4,METERS,1983-11-01,2024-02-06,0.9974
15750,GHCND:USR0000ENTR,"ENTERPRISE UTAH, UT US",37.5586,-113.7172,1627.6,METERS,2001-06-01,2024-02-06,0.9887
15751,GHCND:USR0000FIVE,"FIVE MILE DUCHESNE 18 SSE UTA, UT US",39.8811,-110.2658,2438.4,METERS,1991-06-01,2024-02-06,0.9999
15752,GHCND:USR0000FTOP,"FLATTOP MOUNTAIN CLEVELAND 1, UT US",39.3375,-110.6,1865.4,METERS,1987-10-01,2024-02-06,1.0
15753,GHCND:USR0000HEWI,"HEWINTA UTAH, UT US",40.9528,-110.4806,1981.2,METERS,1984-07-01,2024-02-06,0.9265
15754,GHCND:USR0000HORR,"HORSE RIDGE UTAH, UT US",39.9336,-110.8617,2584.7,METERS,1992-04-01,2024-02-06,0.8194
15755,GHCND:USR0000HORS,"HORSE HOLLOW COVE FORT 5 W UT, UT US",38.6667,-112.6508,1831.8,METERS,1990-09-01,2024-02-06,1.0
15756,GHCND:USR0000JENS,"JENSEN SPRING BERYL 12 NNE, UT US",38.0333,-113.5167,1750.8,METERS,1983-06-01,2024-02-06,0.9949
15757,GHCND:USR0000JOES,"JOES VALLEY UTAH, UT US",39.3094,-111.3228,2651.8,METERS,1999-06-01,2024-02-06,0.9603
15758,GHCND:USR0000KANE,"KANE GULCH BLANDING 23 WSW, UT US",37.5264,-109.8936,2011.7,METERS,1991-06-01,2024-02-06,0.9999
15759,GHCND:USR0000KING,"KINGS POINT DUTCH JOHN 16 ESE, UT US",40.8606,-109.1022,1728.2,METERS,1985-09-01,2024-02-06,1.0
15760,GHCND:USR0000LAVA,"LAVA POINT UTAH, UT US",37.3917,-113.0389,2347.0,METERS,1995-07-01,2024-02-06,0.9878
15761,GHCND:USR0000LOST,"LOST CREEK SALINA 12 S UTAH, UT US",38.7708,-111.8625,2283.0,METERS,1990-09-01,2024-02-06,1.0
15762,GHCND:USR0000MCCO,"MCCOOK RIDGE, UT US",39.6339,-109.2658,2133.6,METERS,1983-06-01,2024-02-06,0.9746
15763,GHCND:USR0000MUDS,"MUD SPRING EUREKA 13 SW UTAH, UT US",39.7986,-112.2722,1755.6,METERS,1990-09-01,2024-02-06,1.0
15764,GHCND:USR0000NLPT,"NORTH LONG POINT UTAH, UT US",37.8547,-109.8389,2645.7,METERS,1997-08-01,2024-02-06,0.9732
15765,GHCND:USR0000NORW,"NORWAY KAMAS 10 W UTAH, UT US",40.6517,-111.0519,2523.7,METERS,1983-08-01,2024-02-06,0.7143
15766,GHCND:USR0000OTTE,"OTTER CREEK UTAH, UT US",41.7533,-111.2806,2182.4,METERS,2002-11-01,2024-02-06,1.0
15767,GHCND:USR0000PLGV,"PLEASANT GROVE UTAH, UT US",40.4311,-111.75,1585.0,METERS,1997-06-01,2024-02-06,0.9425
15768,GHCND:USR0000RAYS,"RAY S VALLEY UTAH, UT US",40.1178,-111.2747,2225.0,METERS,1996-05-01,2024-01-31,0.9958
15769,GHCND:USR0000ROSE,"ROSEBUD UTAH, UT US",41.6097,-113.5906,1520.0,METERS,2002-11-01,2024-02-06,1.0
15770,GHCND:USR0000SAND,"UPPER SAND WASH UTAH, UT US",39.7136,-109.4461,1920.2,METERS,1983-11-01,2024-02-06,0.9769
15771,GHCND:USR0000SEVI,"SEVIER RESERVOIR SCIPIO 9 NNE, UT US",39.35,-112.0,1624.6,METERS,1987-09-01,2024-02-06,1.0
15772,GHCND:USR0000SIGN,"SIGNAL PEAK MONROE 5 E UTAH, UT US",38.6319,-112.0611,2667.0,METERS,1983-06-01,2024-02-06,0.9822
15773,GHCND:USR0000TELE,"TELEGRAPH FLAT KANAB 17 E UTA, UT US",37.2,-112.025,1664.2,METERS,1987-09-01,2024-02-06,0.9942
15774,GHCND:USR0000TOMB,"TOM BEST SPRING UTAH, UT US",37.8167,-112.1167,2286.0,METERS,1998-06-01,2024-02-06,0.9999
15775,GHCND:USR0000TULE,"TULE VALLEY DELTA 49 W UTAH, UT US",39.35,-113.3847,1585.0,METERS,1987-09-01,2024-02-06,0.9621
15777,GHCND:USR0000UPRC,"UPPER P.R. CANYON UTAH, UT US",39.4678,-109.2836,2499.4,METERS,1983-06-01,2024-02-06,0.9949
15778,GHCND:USR0000VERN,"VERNON VERNON 10 N UTAH, UT US",40.0989,-112.4269,1676.4,METERS,1990-09-01,2024-02-06,1.0
15779,GHCND:USS0009J01S,"KING S CABIN, UT US",40.72,-109.54,2659.1,METERS,1978-09-30,2024-03-08,1.0
15780,GHCND:USS0009J05S,"MOSBY MOUNTAIN, UT US",40.61,-109.89,2898.6,METERS,1978-09-30,2024-03-08,1.0
15781,GHCND:USS0009J08S,"HICKERSON PARK, UT US",40.91,-109.96,2787.4,METERS,1985-09-01,2024-03-08,1.0
15782,GHCND:USS0009J16S,"TROUT CREEK, UT US",40.74,-109.67,2901.1,METERS,1978-09-30,2024-03-08,1.0
15783,GHCND:USS0009K01S,"EAST WILLOW CREEK, UT US",39.31,-109.53,2530.1,METERS,1986-08-01,2024-03-08,1.0
15785,GHCND:USS0009L03S,"LASAL MOUNTAIN, UT US",38.48,-109.27,2913.9,METERS,1980-08-01,2024-03-08,0.9993
15787,GHCND:USS0009M02S,"CAMP JACKSON, UT US",37.81,-109.49,2733.4,METERS,1985-09-30,2024-03-08,1.0
15788,GHCND:USS0010J01S,"HOLE IN ROCK, UT US",40.92,-110.19,2788.9,METERS,1985-09-01,2024-03-08,1.0
15789,GHCND:USS0010J04S,"HEWINTA, UT US",40.95,-110.48,2901.4,METERS,1985-09-01,2024-03-08,1.0
15790,GHCND:USS0010J06S,"BURTS MILLER RANCH, UT US",40.98,-110.85,2438.4,METERS,2009-06-01,2024-03-08,1.0
15791,GHCND:USS0010J10S,"LAKEFORK NUMBER 1, UT US",40.6,-110.43,3174.5,METERS,1978-09-30,2024-03-08,1.0
15792,GHCND:USS0010J12S,"LAKEFORK NUMBER 3, UT US",40.55,-110.35,2579.8,METERS,2009-08-01,2024-03-08,1.0
15794,GHCND:USS0010J18S,"ROCK CREEK, UT US",40.55,-110.69,2404.6,METERS,1980-06-01,2024-03-08,1.0
15795,GHCND:USS0010J20S,"STEEL CREEK PARK, UT US",40.91,-110.5,3109.0,METERS,1978-09-30,2024-03-08,1.0
15800,GHCND:USS0010J26S,"FIVE POINTS LAKE, UT US",40.72,-110.47,3334.5,METERS,1980-08-01,2024-03-08,1.0
15801,GHCND:USS0010J30S,"BROWN DUCK, UT US",40.58,-110.59,3230.9,METERS,1978-09-30,2024-03-08,1.0
15802,GHCND:USS0010J35S,"LILY LAKE, UT US",40.86,-110.8,2790.7,METERS,1980-06-01,2024-03-08,1.0
15803,GHCND:USS0010J43S,"CHEPETA, UT US",40.77,-110.01,3228.4,METERS,1980-07-01,2024-03-08,1.0
15804,GHCND:USS0010J44S,"HAYDEN FORK, UT US",40.8,-110.88,2807.8,METERS,1978-09-30,2024-03-08,1.0
15805,GHCND:USS0010J52S,"TRIAL LAKE, UT US",40.68,-110.95,3045.6,METERS,1978-09-30,2024-03-08,1.0
15806,GHCND:USS0010J55S,"SPIRIT LK, UT US",40.84,-110.01,3119.6,METERS,2009-09-01,2024-03-08,1.0
15807,GHCND:USS0010K01S,"INDIAN CANYON, UT US",39.89,-110.75,2796.5,METERS,1979-03-01,2024-03-08,0.9999
15808,GHCND:USS0010K02S,"WHITE RIVER NUMBER 1, UT US",39.96,-110.99,2633.8,METERS,1978-09-30,2024-03-08,0.9955
15809,GHCND:USS0010K06S,"TIMBERLINE, UT US",39.68,-110.43,2662.7,METERS,2007-08-01,2024-03-08,1.0
15812,GHCND:USS0011H01S,"KLONDIKE NARROWS, UT US",41.97,-111.6,2209.8,METERS,2009-06-01,2024-03-08,1.0
15813,GHCND:USS0011H03S,"TONY GROVE RANGER STATION, UT US",41.89,-111.57,1930.0,METERS,2009-06-01,2024-03-08,1.0
15814,GHCND:USS0011H07S,"GARDEN CITY SUMMIT, UT US",41.92,-111.47,2348.5,METERS,2009-07-01,2024-03-08,1.0
15815,GHCND:USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,METERS,1978-09-30,2024-03-08,1.0
15816,GHCND:USS0011H21S,"HORSE RIDGE, UT US",41.31,-111.45,2487.2,METERS,1978-09-30,2024-03-08,1.0
15817,GHCND:USS0011H25S,"LITTLE BEAR, UT US",41.41,-111.83,1994.6,METERS,1978-09-30,2024-03-08,1.0
15818,GHCND:USS0011H30S,"BEN LOMOND TRAIL, UT US",41.38,-111.92,1776.7,METERS,1980-06-01,2024-03-08,1.0
15821,GHCND:USS0011H36S,"TONY GROVE LAKE, UT US",41.9,-111.63,2582.9,METERS,1978-09-30,2024-03-08,1.0
15822,GHCND:USS0011H37S,"BUG LAKE, UT US",41.68,-111.42,2423.2,METERS,1978-09-30,2024-03-08,1.0
15823,GHCND:USS0011H55S,"DRY BREAD POND, UT US",41.41,-111.54,2545.1,METERS,1978-09-30,2024-03-08,1.0
15824,GHCND:USS0011H57S,"MONTE CRISTO, UT US",41.47,-111.5,2731.0,METERS,1978-09-30,2024-03-08,1.0
15825,GHCND:USS0011H58S,"TEMPLE FORK, UT US",41.79,-111.55,2257.3,METERS,2001-11-01,2024-03-08,1.0
15826,GHCND:USS0011H59S,"LIGHTNING RIDGE, UT US",41.36,-111.49,2503.9,METERS,2004-07-01,2024-03-08,1.0
15827,GHCND:USS0011H60S,"USU DOC DANIEL, UT US",41.86,-111.51,2520.7,METERS,2007-07-01,2024-03-08,1.0
15828,GHCND:USS0011J01S,"CHALK CREEK NUMBER 1, UT US",40.85,-111.05,2741.1,METERS,1978-09-30,2024-03-08,1.0
15829,GHCND:USS0011J02S,"CHALK CREEK NUMBER 2, UT US",40.89,-111.07,2486.6,METERS,1978-09-30,2024-03-08,1.0
15831,GHCND:USS0011J08S,"STRAWBERRY DIVIDE, UT US",40.16,-111.21,2475.9,METERS,1978-09-30,2024-03-08,1.0
15832,GHCND:USS0011J11S,"FARMINGTON, UT US",40.99,-111.82,2438.4,METERS,1978-09-30,2024-03-08,1.0
15833,GHCND:USS0011J12S,"FARMINGTON LOWER, UT US",40.97,-111.81,2066.2,METERS,2003-11-01,2024-03-08,1.0
15834,GHCND:USS0011J21S,"TIMPANOGOS DIVIDE, UT US",40.43,-111.62,2481.1,METERS,1978-09-30,2024-03-08,1.0
15836,GHCND:USS0011J23S,"DANIELS STRAWBERRY, UT US",40.3,-111.26,2449.7,METERS,1978-09-30,2024-03-08,1.0
15837,GHCND:USS0011J32S,"CURRANT CREEK, UT US",40.36,-111.09,2438.4,METERS,1978-09-30,2024-03-08,1.0
15838,GHCND:USS0011J37S,"HARDSCRABBLE, UT US",40.87,-111.72,2209.8,METERS,1993-09-30,2024-03-08,1.0
15839,GHCND:USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3,METERS,1989-08-01,2024-03-08,1.0
15840,GHCND:USS0011J46S,"BEAVER DIVIDE, UT US",40.61,-111.1,2523.7,METERS,1978-09-30,2024-03-08,1.0
15841,GHCND:USS0011J52S,"PARLEY S SUMMIT, UT US",40.76,-111.63,2286.0,METERS,1978-09-30,2024-03-08,1.0
15842,GHCND:USS0011J53S,"SMITH AND MOREHOUSE, UT US",40.79,-111.12,2316.5,METERS,1978-09-30,2024-03-08,1.0
15843,GHCND:USS0011J56S,"THAYNES CANYON, UT US",40.62,-111.53,2813.3,METERS,1988-06-01,2024-03-08,1.0
15844,GHCND:USS0011J57S,"BRIGHTON, UT US",40.6,-111.58,2667.0,METERS,1986-09-01,2024-03-08,1.0
15845,GHCND:USS0011J64S,"LOOKOUT PEAK, UT US",40.84,-111.71,2499.4,METERS,1988-06-01,2024-03-08,1.0
15846,GHCND:USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,METERS,1988-09-01,2024-03-08,1.0
15847,GHCND:USS0011J68S,"PARRISH CREEK, UT US",40.93,-111.81,2359.2,METERS,1999-08-01,2024-03-08,1.0
15848,GHCND:USS0011J69S,"LOUIS MEADOW, UT US",40.83,-111.76,2042.2,METERS,1999-09-01,2024-03-08,1.0
15849,GHCND:USS0011J70S,"CASCADE MOUNTAIN, UT US",40.28,-111.61,2369.5,METERS,2002-10-01,2024-03-08,1.0
15850,GHCND:USS0011K03S,"MAMMOTH COTTONWOOD, UT US",39.68,-111.32,2660.0,METERS,1978-10-01,2024-03-08,1.0
15852,GHCND:USS0011K09S,"SEELEY CREEK, UT US",39.31,-111.43,3020.6,METERS,1978-09-30,2024-03-08,1.0
15856,GHCND:USS0011K13S,"BEAVER DAMS, UT US",39.14,-111.56,2435.4,METERS,1980-06-01,2024-03-08,1.0
15857,GHCND:USS0011K15S,"DILL S CAMP, UT US",39.05,-111.47,2798.7,METERS,1978-09-30,2024-03-08,0.9994
15858,GHCND:USS0011K21S,"CLEAR CREEK NUMBER 1, UT US",39.87,-111.28,2715.2,METERS,1978-09-30,2024-03-08,1.0
15859,GHCND:USS0011K22S,"CLEAR CREEK NUMBER 2, UT US",39.89,-111.25,2334.5,METERS,1978-09-30,2024-03-08,1.0
15860,GHCND:USS0011K28S,"RED PINE RIDGE, UT US",39.45,-111.27,2745.9,METERS,1978-10-01,2024-03-08,0.9993
15862,GHCND:USS0011K31S,"BUCK FLAT, UT US",39.13,-111.44,2874.3,METERS,1978-09-30,2024-03-08,1.0
15866,GHCND:USS0011K39S,"PICKLE KEG, UT US",39.01,-111.58,2926.1,METERS,1978-09-30,2024-03-08,1.0
15867,GHCND:USS0011K52S,"PAYSON RANGER STATION, UT US",39.93,-111.63,2458.5,METERS,1980-06-01,2024-03-08,1.0
15868,GHCND:USS0011L01S,"FARNSWORTH LAKE, UT US",38.77,-111.68,2951.1,METERS,1980-07-01,2024-03-08,1.0
15871,GHCND:USS0011L04S,"BLACK FLAT U.M. CK, UT US",38.68,-111.6,2884.0,METERS,1980-06-01,2024-03-08,0.9999
15872,GHCND:USS0011L05S,"DONKEY RESERVOIR, UT US",38.21,-111.48,2987.0,METERS,1985-09-30,2024-01-08,1.0
15873,GHCND:USS0011L12S,"GOOSEBERRY RANGER STATION, UT US",38.8,-111.68,2423.2,METERS,1979-06-01,2024-03-08,1.0
15875,GHCND:USS0011M03S,"WIDTSOE NUMBER 3, UT US",37.84,-111.88,2938.3,METERS,1978-09-30,2024-03-08,1.0
15876,GHCND:USS0011M06S,"CLAYTON SPRINGS, UT US",37.97,-111.83,3062.9,METERS,2000-06-01,2024-03-08,1.0
15878,GHCND:USS0012J06S,"ROCKY BASIN SETTLEME, UT US",40.44,-112.24,2712.7,METERS,1980-06-01,2024-03-08,0.9993
15879,GHCND:USS0012J07S,"MINING FORK, UT US",40.49,-112.61,2505.8,METERS,1988-09-01,2024-03-08,1.0
15880,GHCND:USS0012J09S,"DRY FORK, UT US",40.57,-112.17,2161.9,METERS,1994-09-30,2024-03-08,1.0
15881,GHCND:USS0012K01S,"VERNON CREEK, UT US",39.94,-112.41,2255.8,METERS,1978-09-30,2024-03-08,1.0
15883,GHCND:USS0012L04S,"BOX CREEK, UT US",38.51,-112.02,2995.6,METERS,1979-08-01,2024-03-08,1.0
15885,GHCND:USS0012L06S,"KIMBERLY MINE, UT US",38.48,-112.39,2782.5,METERS,1980-07-01,2024-03-08,1.0
15886,GHCND:USS0012L07S,"BIG FLAT, UT US",38.3,-112.36,3154.4,METERS,1978-09-30,2024-03-08,1.0
15887,GHCND:USS0012L12S,"MERCHANT VALLEY, UT US",38.3,-112.44,2652.7,METERS,1980-07-01,2024-03-08,1.0
15888,GHCND:USS0012L15S,"PINE CREEK, UT US",38.88,-112.25,2679.2,METERS,1985-02-01,2024-03-08,1.0
15889,GHCND:USS0012L20S,"JONES CORRAL, UT US",38.07,-112.17,2971.5,METERS,2007-09-01,2024-03-08,1.0
15890,GHCND:USS0012M03S,"WEBSTER FLAT, UT US",37.58,-112.9,2805.1,METERS,1980-07-01,2024-03-08,1.0
15891,GHCND:USS0012M05S,"HARRIS FLAT, UT US",37.49,-112.58,2377.4,METERS,1979-08-01,2024-03-08,1.0
15892,GHCND:USS0012M06S,"LONG VALLEY JCT, UT US",37.49,-112.51,2275.0,METERS,1986-06-01,2024-03-08,1.0
15895,GHCND:USS0012M13S,"CASTLE VALLEY, UT US",37.66,-112.74,2920.0,METERS,1980-06-01,2024-03-08,1.0
15898,GHCND:USS0012M23S,"MIDWAY VALLEY, UT US",37.57,-112.84,2987.0,METERS,1980-07-01,2024-03-08,0.9993
15899,GHCND:USS0012M26S,"AGUA CANYON, UT US",37.52,-112.27,2712.7,METERS,1994-09-01,2024-03-08,1.0
15901,GHCND:USS0013M02S,"LONG FLAT, UT US",37.51,-113.4,2438.4,METERS,1979-09-01,2024-03-08,1.0
15902,GHCND:USS0013M04S,"LITTLE GRASSY, UT US",37.49,-113.85,1859.3,METERS,1985-09-30,2024-03-08,1.0
15903,GHCND:USS0013M05S,"KOLOB, UT US",37.53,-113.05,2806.0,METERS,1978-09-30,2024-03-08,1.0
15904,GHCND:USS0013M06S,"GUTZ PEAK, UT US",37.5,-113.94,2061.4,METERS,2004-08-01,2024-03-08,1.0
15905,GHCND:USS0013M07S,"GARDNER PEAK, UT US",37.4,-113.46,2536.5,METERS,2004-08-01,2024-03-08,1.0
15908,GHCND:USW00004134,"GRANITE PEAK DUGWAY PROVING GROUND, UT US",40.160386,-113.350616,1310.6,METERS,2006-01-01,2024-03-12,1.0
15909,GHCND:USW00004138,"BRIGHAM CITY 28 WNW, UT US",41.6163,-112.5437,1509.1,METERS,2007-10-01,2024-03-13,1.0
15911,GHCND:USW00023159,"BRYCE CANYON AIRPORT, UT US",37.70127,-112.14897,2309.9,METERS,1948-01-01,2024-03-12,1.0
15912,GHCND:USW00023162,"DELTA, UT US",39.33741,-112.58571,1411.2,METERS,1938-01-01,2024-01-31,1.0
15914,GHCND:USW00023176,"MILFORD MUNICIPAL AIRPORT, UT US",38.42251,-113.01089,1533.5,METERS,1996-08-01,2024-03-13,1.0
15917,GHCND:USW00024126,"OGDEN HINKLEY AIRPORT, UT US",41.19406,-112.01682,1356.1,METERS,1948-01-01,2024-03-13,1.0
15918,GHCND:USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",40.77069,-111.96503,1288.4,METERS,1941-11-01,2024-03-14,1.0
15926,GHCND:USW00053149,"TORREY 7 E, UT US",38.3028,-111.2935,1891.0,METERS,2007-10-01,2024-03-13,1.0
15933,GHCND:USW00093075,"MOAB CANYONLAND AIRPORT, UT US",38.75006,-109.76267,1387.1,METERS,1998-07-01,2024-03-12,1.0
15934,GHCND:USW00093129,"CEDAR CITY AIRPORT, UT US",37.70672,-113.09698,1703.8,METERS,1948-01-01,2024-03-12,1.0
15935,GHCND:USW00093141,"PRICE CARBON CO AIRPORT, UT US",39.60886,-110.75547,1777.2,METERS,1998-09-01,2024-03-13,1.0
15936,GHCND:USW00094030,"VERNAL MUNICIPAL AIRPORT, UT US",40.44293,-109.51278,1604.9,METERS,1998-02-01,2024-03-13,1.0
15940,GHCND:USW00094128,"LOGAN CACHE AIRPORT, UT US",41.7865,-111.85188,1355.7,METERS,1998-10-01,2024-03-13,1.0
15999,GHCND:USC00431433,"CHITTENDEN, VT US",43.7063,-72.9618,354.5,METERS,1904-01-01,2024-01-31,1.0
16000,GHCND:USC00431565,"CORINTH, VT US",44.0069,-72.3194,359.7,METERS,1948-07-01,2024-03-13,1.0
16001,GHCND:USC00431580,"CORNWALL, VT US",43.9573,-73.2106,105.2,METERS,1886-05-01,2024-03-12,1.0
16003,GHCND:USC00432314,"EAST HAVEN, VT US",44.6425,-71.8908,304.8,METERS,1993-01-01,2024-03-12,1.0
16006,GHCND:USC00432773,"ENOSBURG FALLS 2, VT US",44.9096,-72.8137,129.5,METERS,1992-01-01,2024-03-13,1.0
16009,GHCND:USC00433341,"GILMAN, VT US",44.4112,-71.7186,256.0,METERS,1930-05-01,2024-01-31,1.0
16013,GHCND:USC00434120,"ISLAND POND, VT US",44.8128,-71.8902,365.8,METERS,1990-01-01,2024-03-13,1.0
16016,GHCND:USC00434261,"JEFFERSONVILLE, VT US",44.5843,-72.787,354.5,METERS,1999-05-01,2024-03-13,1.0
16020,GHCND:USC00435376,"MORRISVILLE 4 SSW, VT US",44.5139,-72.6236,231.6,METERS,1962-01-01,2024-03-13,1.0
16021,GHCND:USC00435416,"MOUNT MANSFIELD, VT US",44.5248,-72.8154,1204.0,METERS,1954-01-01,2024-03-13,1.0
16022,GHCND:USC00435490,"NASHVILLE 1 E, VT US",44.4497,-72.9264,230.1,METERS,2008-01-01,2024-03-13,0.9902
16023,GHCND:USC00435542,"NEWPORT, VT US",44.949,-72.1912,240.8,METERS,1930-01-01,2023-02-02,1.0
16026,GHCND:USC00435982,"N SPRINGFIELD LAKE, VT US",43.3392,-72.5056,170.7,METERS,2006-01-01,2024-03-13,1.0
16027,GHCND:USC00436335,"PERU, VT US",43.26271,-72.90553,518.2,METERS,1940-11-01,2024-03-12,0.9757
16028,GHCND:USC00436391,"PLAINFIELD, VT US",44.2763,-72.4154,243.8,METERS,1999-01-01,2024-03-13,1.0
16031,GHCND:USC00436995,"RUTLAND, VT US",43.6253,-72.9781,189.0,METERS,1916-08-01,2024-03-14,1.0
16033,GHCND:USC00437054,"SAINT JOHNSBURY, VT US",44.42,-72.0194,213.4,METERS,1894-01-01,2024-03-13,0.9925
16035,GHCND:USC00437607,"SOUTH HERO, VT US",44.62576,-73.30299,32.9,METERS,1969-01-01,2024-01-04,1.0
16036,GHCND:USC00437612,"SOUTH LINCOLN, VT US",44.0725,-72.9736,408.7,METERS,1981-01-01,2024-03-12,1.0
16039,GHCND:USC00438169,"SUTTON, VT US",44.6122,-72.0481,457.2,METERS,2007-01-01,2024-03-13,1.0
16042,GHCND:USC00438556,"UNION VILLAGE DAM, VT US",43.7917,-72.2578,140.2,METERS,1950-01-01,2024-03-13,1.0
16045,GHCND:USC00438640,"WAITSFIELD 2 SE, VT US",44.1756,-72.7961,348.1,METERS,2009-04-01,2024-03-07,0.9166
16049,GHCND:USC00439984,"WOODSTOCK, VT US",43.6303,-72.5072,182.9,METERS,1892-10-01,2024-03-13,1.0
16050,GHCND:USC00439988,"WORCESTER 2 W, VT US",44.3747,-72.5822,414.5,METERS,2000-01-01,2024-03-13,1.0
16051,GHCND:USR0000VELM,"ELMORE VERMONT, VT US",44.5431,-72.5294,365.8,METERS,1999-05-01,2024-02-06,0.9407
16052,GHCND:USR0000VESS,"ESSEX JUNCTION VERMONT, VT US",44.5078,-73.1156,103.6,METERS,1999-05-01,2024-02-06,0.9407
16054,GHCND:USR0000VNUL,"NULHEGAN VERMONT, VT US",44.77,-71.7017,379.5,METERS,2003-07-01,2024-02-06,0.9998
16056,GHCND:USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",44.46825,-73.1499,101.1,METERS,1940-12-01,2024-03-14,1.0
16057,GHCND:USW00054740,"SPRINGFIELD HARTNESS STATE AIRPORT, VT US",43.34211,-72.52131,173.2,METERS,1996-07-01,2024-03-13,1.0
16058,GHCND:USW00054742,"SAINT JOHNSBURY ASOS, VT US",44.42,-72.0194,212.4,METERS,1998-07-01,2024-03-13,1.0
16059,GHCND:USW00054771,"MORRISVILLE STOWE STATE AIRPORT, VT US",44.53281,-72.61516,224.3,METERS,1996-07-01,2024-03-13,1.0
16060,GHCND:USW00054781,"BENNINGTON MORSE STATE AIRPORT, VT US",42.8935,-73.24875,241.0,METERS,1998-12-01,2024-03-13,1.0
16061,GHCND:USW00094705,"MONTPELIER EDWARD F. KNAPP STATE AIRPORT, VT US",44.20503,-72.56545,336.7,METERS,1948-06-01,2024-03-13,1.0
16183,GHCND:USC00440021,"ABINGDON 3 S, VA US",36.6687,-81.9646,586.7,METERS,1969-12-01,2024-03-13,1.0
16184,GHCND:USC00440187,"AMELIA COURTHOUSE, VA US",37.3451,-77.9781,105.2,METERS,1970-01-01,2024-03-11,1.0
16186,GHCND:USC00440243,"APPOMATTOX, VA US",37.3261,-78.8274,259.1,METERS,1937-11-01,2024-03-13,1.0
16187,GHCND:USC00440327,"ASHLAND, VA US",37.7552,-77.485,67.1,METERS,1893-01-01,2024-03-13,1.0
16188,GHCND:USC00440551,"BEDFORD, VA US",37.33388,-79.50684,272.5,METERS,1893-01-01,2024-03-13,1.0
16191,GHCND:USC00440735,"BIG STONE GAP, VA US",36.8567,-82.7998,446.8,METERS,1990-01-01,2024-01-31,1.0
16192,GHCND:USC00440766,"BLACKSBURG NATIONAL WEATHER SERVICE OFFICE, VA US",37.2039,-80.4144,641.0,METERS,1952-01-01,2024-03-13,1.0
16197,GHCND:USC00441082,"BROOKNEAL, VA US",37.0679,-78.9517,124.4,METERS,1950-01-01,2024-03-13,1.0
16199,GHCND:USC00441136,"BUCKINGHAM, VA US",37.5083,-78.5333,176.8,METERS,1894-05-01,2024-03-13,1.0
16200,GHCND:USC00441159,"BUENA VISTA, VA US",37.7268,-79.3629,256.0,METERS,1937-01-01,2024-03-13,1.0
16201,GHCND:USC00441209,"BURKES GARDEN, VA US",37.0908,-81.33639,935.1,METERS,1896-03-01,2024-03-13,1.0
16202,GHCND:USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,METERS,1972-12-01,2024-01-31,1.0
16205,GHCND:USC00441593,"CHARLOTTESVILLE 2 W, VA US",38.0329,-78.5226,264.0,METERS,1893-01-01,2024-03-13,1.0
16206,GHCND:USC00441606,"CHASE CITY, VA US",36.7775,-78.4756,125.9,METERS,1947-04-01,2024-01-31,1.0
16207,GHCND:USC00441614,"CHATHAM, VA US",36.82204,-79.4102,197.2,METERS,1922-07-01,2024-03-13,1.0
16208,GHCND:USC00441692,"CHRISTIANSBURG, VA US",37.1278,-80.4033,640.1,METERS,1995-01-01,2024-03-13,1.0
16209,GHCND:USC00441746,"CLARKSVILLE, VA US",36.62139,-78.55111,103.3,METERS,1891-01-01,2024-03-13,1.0
16210,GHCND:USC00441825,"CLINTWOOD 1 W, VA US",37.14556,-82.49078,477.3,METERS,1993-01-01,2024-03-12,1.0
16211,GHCND:USC00441955,"CONCORD 4 SSW, VA US",37.2819,-78.9591,248.4,METERS,1950-01-01,2024-03-13,1.0
16212,GHCND:USC00441999,"COPPER HILL, VA US",37.08165,-80.13497,867.5,METERS,1940-04-01,2024-03-13,1.0
16213,GHCND:USC00442009,"CORBIN, VA US",38.2022,-77.3747,67.1,METERS,1959-01-01,2024-03-04,1.0
16214,GHCND:USC00442044,"COVINGTON FILTER PLANT, VA US",37.81112,-79.98822,379.2,METERS,1960-01-01,2024-03-13,1.0
16215,GHCND:USC00442142,"CROZIER, VA US",37.6664,-77.8769,85.3,METERS,1976-06-01,2024-03-13,1.0
16216,GHCND:USC00442208,"DALE ENTERPRISE, VA US",38.4547,-78.9352,413.9,METERS,1893-01-01,2024-03-13,1.0
16217,GHCND:USC00442245,"DANVILLE 2 SE, VA US",36.56269,-79.36331,119.5,METERS,1891-01-01,2024-03-12,1.0
16218,GHCND:USC00442400,"DISPUTANTA, VA US",37.1122,-77.2017,39.6,METERS,2006-08-01,2024-03-07,1.0
16223,GHCND:USC00442790,"EMPORIA 1 WNW, VA US",36.6983,-77.5597,30.5,METERS,1893-01-01,2024-03-13,1.0
